a_o,c_digo_municipio,municipio,c_digo_departamento,departamento,c_digo_etc,etc,poblaci_n_5_16,tasa_matriculaci_n_5_16,cobertura_neta,cobertura_neta_transici_n,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta,cobertura_bruta_transici_n,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,tama_o_promedio_de_grupo,sedes_conectadas_a_internet,deserci_n,deserci_n_transici_n,deserci_n_primaria,deserci_n_secundaria,deserci_n_media,aprobaci_n,aprobaci_n_transici_n,aprobaci_n_primaria,aprobaci_n_secundaria,aprobaci_n_media,reprobaci_n,reprobaci_n_transici_n,reprobaci_n_primaria,reprobaci_n_secundaria,reprobaci_n_media,repitencia,repitencia_transici_n,repitencia_primaria,repitencia_secundaria,repitencia_media
2015,73873,Villarrica,73,Tolima,3815.0,Tolima (ETC),1136,94.72,94.72,62.5,94.0,79.0,46.35,105.28,94.79,113.92,108.14,83.85,22.32,15.38,5.09,6.17,2.89,8.98,1.24,89.11,0.0,94.64,81.31,90.06,5.79,0.0,2.47,9.71,8.7,0.0,0.0,0.0,0.0,0.0
2015,70771,Sucre,70,Sucre,3813.0,Sucre (ETC),4943,100.45,100.45,62.71,107.45,63.63,28.47,115.7,164.85,146.18,96.02,54.55,12.07,68.57,0.94,1.15,0.86,0.97,0.95,93.5,0.72,93.52,90.77,95.74,5.56,0.72,5.62,8.25,3.31,0.77,0.29,1.07,0.65,0.0
2015,70742,Sincé,70,Sucre,3813.0,Sucre (ETC),7805,76.96,76.93,55.26,76.85,57.33,32.92,90.57,104.55,100.28,86.75,67.16,20.88,32.14,3.64,5.58,2.16,4.85,4.7,85.31,0.0,89.18,78.26,81.03,11.05,0.0,8.66,16.89,14.26,0.35,0.51,0.32,0.31,0.47
2015,70717,San Pedro,70,Sucre,3813.0,Sucre (ETC),3468,109.83,109.83,84.08,97.85,85.8,54.37,129.58,,126.65,127.01,105.32,20.3,20.0,2.16,2.21,1.45,3.13,2.14,88.96,0.34,89.99,83.75,88.91,8.88,0.34,8.56,13.12,8.95,0.47,0.17,0.44,0.76,0.19
2015,70713,San Onofre,70,Sucre,3813.0,Sucre (ETC),13557,88.71,88.71,64.46,89.08,61.42,28.49,102.54,144.98,121.8,89.51,55.88,19.5,38.46,2.78,2.74,2.36,3.34,3.47,85.85,0.71,84.29,83.39,87.52,11.38,0.71,13.36,13.27,9.01,0.17,0.6,0.13,0.11,0.0
2015,70708,San Marcos,70,Sucre,3813.0,Sucre (ETC),14076,92.75,92.74,63.05,93.0,65.71,37.24,108.19,119.06,121.43,103.24,79.16,23.61,36.0,4.74,6.26,3.61,6.09,4.65,87.78,1.12,86.92,85.95,92.15,7.49,1.12,9.47,7.96,3.21,0.18,0.15,0.23,0.17,0.07
2015,70702,San Juan de Betulia,70,Sucre,3813.0,Sucre (ETC),2639,97.8,97.8,66.82,97.31,77.11,53.16,120.92,125.7,138.55,113.87,90.85,22.67,47.06,2.54,4.22,1.31,3.89,2.23,87.52,0.0,89.2,81.98,90.25,9.94,0.0,9.49,14.13,7.52,0.77,0.42,0.9,0.67,0.84
2015,70678,San Benito Abad,70,Sucre,3813.0,Sucre (ETC),6620,92.6,92.6,63.51,96.44,59.23,28.77,109.14,143.72,129.02,95.59,65.05,19.32,26.67,2.94,3.23,2.02,5.0,1.26,89.57,0.6,91.54,81.41,95.31,7.49,0.6,6.44,13.59,3.43,0.36,0.12,0.67,0.0,0.0
2015,70670,Sampués,70,Sucre,3813.0,Sucre (ETC),9299,105.81,105.68,82.5,108.23,74.32,40.94,125.51,164.11,140.81,114.47,89.11,22.51,31.58,3.0,3.29,2.37,3.92,2.95,86.93,0.41,87.4,82.83,85.77,10.07,0.41,10.23,13.25,11.28,0.08,0.0,0.12,0.07,0.0
2015,70523,Palmito,70,Sucre,3813.0,Sucre (ETC),3888,82.56,82.56,45.07,83.86,67.08,29.15,96.37,104.18,102.44,96.99,74.59,,56.52,0.75,0.86,0.54,1.09,0.54,88.86,1.15,89.12,86.17,87.77,10.38,1.15,10.34,12.74,11.68,0.36,0.0,0.24,0.34,1.36
2015,70508,Ovejas,70,Sucre,3813.0,Sucre (ETC),5129,100.55,100.53,77.4,95.87,79.03,52.11,112.6,126.94,119.49,110.02,92.4,23.37,67.5,2.12,2.64,1.05,3.64,1.49,89.78,0.56,91.32,85.48,89.99,8.11,0.56,7.63,10.88,8.52,0.24,0.19,0.38,0.17,0.0
2015,70429,Majagual,70,Sucre,3813.0,Sucre (ETC),8232,102.85,102.82,71.41,98.23,73.62,42.25,125.61,160.03,135.07,113.68,107.79,20.35,47.78,1.68,1.99,1.44,2.19,0.95,91.81,0.82,91.22,89.27,95.53,6.5,0.82,7.34,8.53,3.52,0.74,1.99,0.84,0.38,0.0
2015,70418,Los Palmitos,70,Sucre,3813.0,Sucre (ETC),4163,112.78,112.71,80.06,105.81,87.13,53.84,132.74,169.08,141.52,128.97,100.85,21.5,50.0,1.53,2.81,1.39,1.65,0.63,86.8,1.88,85.93,84.26,89.12,11.67,1.88,12.67,14.08,10.25,0.69,0.75,0.97,0.55,0.0
2015,70400,La Unión,70,Sucre,3813.0,Sucre (ETC),2746,95.41,95.41,59.32,92.41,67.14,35.7,112.27,120.34,122.41,110.95,83.75,26.82,37.04,0.38,0.7,0.56,0.11,,87.07,0.0,83.03,88.59,89.91,12.55,0.0,,11.3,10.09,0.62,0.0,0.56,1.11,0.0
2015,70265,Guaranda,70,Sucre,3813.0,Sucre (ETC),4638,87.04,87.0,58.04,92.97,55.68,22.11,101.27,135.43,126.44,89.03,46.86,22.06,53.33,3.93,2.66,4.18,4.47,2.27,86.67,2.28,86.34,81.89,93.2,9.4,2.28,9.49,13.65,4.53,0.76,0.76,1.0,0.51,0.0
2015,70235,Galeras,70,Sucre,3813.0,Sucre (ETC),5050,90.5,90.42,56.1,88.77,69.55,43.12,109.6,150.23,109.85,111.34,84.54,22.42,46.15,2.65,2.88,2.46,2.67,3.08,88.41,2.4,87.93,86.22,89.23,8.94,2.4,9.61,11.12,7.69,0.59,1.44,0.55,0.52,0.0
2015,70233,El Roble,70,Sucre,3813.0,Sucre (ETC),2580,80.78,80.78,56.88,81.67,57.79,31.04,115.31,133.94,113.43,138.26,63.74,23.05,81.25,2.29,7.88,1.77,1.29,0.83,84.8,0.0,81.26,83.55,96.25,12.91,0.0,,15.16,2.92,0.0,0.0,0.0,0.0,0.0
2015,70230,Chalán,70,Sucre,3813.0,Sucre (ETC),1080,93.98,93.98,45.05,77.8,85.04,36.42,116.57,91.21,114.95,140.72,83.82,30.32,44.44,1.51,1.2,0.84,1.81,3.57,83.82,,86.11,79.07,84.82,,,13.05,19.12,11.61,0.09,0.0,0.0,0.26,0.0
2015,70221,Coveñas,70,Sucre,3813.0,Sucre (ETC),3436,93.68,93.51,54.67,91.99,72.72,41.71,115.25,119.38,119.79,121.2,89.3,21.96,42.86,1.9,0.61,1.23,3.48,0.8,86.58,0.0,91.41,78.33,81.33,11.53,0.0,7.36,18.18,,0.41,0.0,0.45,0.51,0.27
2015,70215,Corozal,70,Sucre,3813.0,Sucre (ETC),13475,103.14,103.08,60.63,102.04,85.1,55.49,123.78,125.0,125.92,123.55,118.67,27.0,21.62,2.37,3.04,1.48,3.54,1.87,88.88,0.43,90.57,84.3,89.94,8.75,0.43,7.94,12.16,8.19,0.1,0.35,0.1,0.07,0.0
2015,70204,Colosó,70,Sucre,3813.0,Sucre (ETC),1353,122.69,122.69,85.84,125.18,105.97,37.28,142.2,131.86,157.86,160.18,73.25,15.36,56.25,1.16,0.67,0.48,2.28,0.85,82.64,0.0,88.28,68.89,93.22,,0.0,11.24,,5.93,1.86,0.67,3.59,0.16,0.0
2015,70124,Caimito,70,Sucre,3813.0,Sucre (ETC),2893,104.63,104.63,71.26,109.59,73.53,33.13,118.46,115.79,141.2,117.23,67.07,26.58,37.04,1.72,0.7,1.18,2.54,3.11,81.78,0.0,81.57,76.88,82.35,,0.0,,20.59,14.53,0.03,0.0,0.06,0.0,0.0
2015,70110,Buenavista,70,Sucre,3813.0,Sucre (ETC),2309,88.91,88.83,55.73,87.44,68.64,38.59,102.43,111.46,108.34,107.33,71.74,19.59,18.18,3.81,4.57,2.8,5.02,3.67,83.46,0.57,84.23,77.96,88.99,12.73,0.57,12.97,17.02,7.34,0.68,0.0,0.31,0.98,1.83
2015,70001,Sincelejo,70,Sucre,3814.0,Sincelejo,60580,97.43,97.32,72.41,95.94,79.86,49.91,111.32,97.62,117.06,114.65,97.54,26.41,94.79,3.06,3.25,2.09,4.1,3.32,85.49,0.0,88.21,79.77,86.14,11.45,0.0,9.7,16.13,10.55,0.7,0.12,0.78,0.81,0.46
2015,68895,Zapatoca,68,Santander,3808.0,Santander (ETC),1725,108.06,108.06,63.51,104.35,96.81,54.33,123.25,102.03,125.25,142.55,92.67,28.47,16.0,5.46,4.8,3.17,8.78,5.03,93.23,0.0,95.06,89.86,94.97,1.31,0.0,1.77,1.35,0.0,3.2,1.6,2.53,5.24,0.56
2015,68872,Villanueva,68,Santander,3808.0,Santander (ETC),1058,106.81,106.81,50.57,105.99,102.56,58.92,123.72,116.09,125.35,135.23,101.62,27.28,14.29,1.56,,0.56,2.07,5.0,92.12,0.0,96.05,87.6,84.29,6.32,0.0,3.38,10.34,10.71,0.78,0.0,0.94,1.03,0.0
2015,68867,Vetas,68,Santander,3808.0,Santander (ETC),588,50.34,50.34,21.57,48.98,50.0,22.92,59.01,39.22,59.59,66.84,52.08,19.92,16.67,0.97,,1.37,0.91,,95.16,0.0,94.52,93.64,100.0,3.87,0.0,4.11,5.45,0.0,0.0,0.0,0.0,0.0,0.0
2015,68861,Vélez,68,Santander,3808.0,Santander (ETC),4488,84.49,84.49,41.49,79.25,75.92,51.75,98.84,69.59,93.26,107.87,110.38,26.53,19.61,3.74,6.01,2.02,5.2,4.03,91.95,0.0,93.28,89.38,93.67,4.32,0.0,4.7,5.42,2.3,1.83,2.15,2.09,2.11,0.19
2015,68855,Valle de San José,68,Santander,3808.0,Santander (ETC),934,107.82,107.6,61.33,107.53,101.95,54.19,120.34,110.67,127.96,129.87,92.18,6.0,30.77,1.5,2.6,0.45,2.94,0.72,94.7,0.0,97.98,88.82,97.1,3.8,0.0,1.57,8.24,2.17,2.8,0.0,4.72,1.76,0.72
2015,68820,Tona,68,Santander,3808.0,Santander (ETC),1497,80.29,80.29,37.4,84.79,71.94,43.58,89.25,52.03,100.0,92.38,75.1,21.79,15.38,1.47,,1.36,1.46,2.5,95.34,0.0,98.31,92.2,90.63,3.19,0.0,0.34,6.34,6.88,1.72,1.59,1.86,2.2,0.0
2015,68780,Suratá,68,Santander,3808.0,Santander (ETC),638,97.02,97.02,55.56,108.75,79.05,37.84,108.93,103.7,126.62,116.19,55.86,16.89,10.34,0.76,,0.9,0.97,,94.66,0.0,97.0,92.72,83.33,4.58,0.0,2.1,6.31,,2.44,0.0,3.0,1.94,3.33
2015,68773,Sucre,68,Santander,3808.0,Santander (ETC),1883,78.12,78.12,34.15,76.89,66.61,35.14,91.24,60.98,96.97,101.79,71.88,15.7,12.96,3.34,3.0,1.2,6.11,4.37,94.15,0.0,96.12,90.84,93.99,2.51,0.0,2.67,3.05,1.64,0.06,0.0,0.0,0.19,0.0
2015,68770,Suaita,68,Santander,3808.0,Santander (ETC),2008,94.67,94.67,57.95,92.75,84.62,47.51,105.28,81.82,109.04,114.77,90.03,24.34,16.67,1.26,2.78,0.55,1.87,1.27,91.52,0.0,94.11,85.59,95.36,7.23,0.0,5.34,12.54,3.38,4.27,1.39,3.6,6.63,1.69
2015,68755,Socorro,68,Santander,3808.0,Santander (ETC),5975,95.67,95.55,54.15,93.68,88.65,49.87,111.28,99.17,112.01,126.88,88.66,26.28,3.03,3.81,5.74,2.83,5.38,1.47,86.59,0.0,95.38,74.7,89.25,9.6,0.0,1.79,19.91,9.28,1.54,1.21,0.45,2.91,1.18
2015,68745,Simacota,68,Santander,3808.0,Santander (ETC),1739,100.0,100.0,59.35,98.77,83.04,38.23,120.41,103.23,123.53,139.46,85.32,22.26,4.35,4.21,6.96,3.01,5.04,5.3,94.11,1.27,95.32,92.87,94.04,1.68,1.27,1.67,2.09,0.66,0.9,0.0,0.78,1.39,0.66
2015,68720,Santa Helena del Opón,68,Santander,3808.0,Santander (ETC),1067,70.57,70.57,32.61,77.17,55.62,24.74,79.19,48.91,94.06,83.0,52.63,9.82,10.71,2.95,6.67,1.21,5.26,3.23,96.25,0.0,97.33,94.74,96.77,0.8,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,68705,Santa Bárbara,68,Santander,3808.0,Santander (ETC),450,99.56,99.56,47.5,94.71,86.9,43.42,116.22,77.5,115.34,149.66,75.0,12.67,8.33,2.97,3.23,2.75,4.12,,97.03,0.0,97.25,95.88,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.88,,1.89
2015,68689,San Vicente de Chucurí,68,Santander,3808.0,Santander (ETC),7729,81.8,81.78,41.58,78.74,70.97,41.88,91.87,76.63,96.55,97.61,76.26,26.8,22.45,4.94,6.45,3.57,6.85,3.87,89.62,1.81,92.21,85.49,89.85,5.44,1.81,4.22,7.66,6.28,1.44,0.4,0.92,2.48,1.2
2015,68686,San Miguel,68,Santander,3808.0,Santander (ETC),463,105.18,105.18,52.5,89.47,115.75,48.28,124.19,65.0,102.11,178.77,108.05,24.47,23.08,2.99,3.85,1.03,5.41,,86.06,0.0,98.97,72.07,91.67,10.96,0.0,0.0,,8.33,,0.0,7.22,,
2015,68684,San José de Miranda,68,Santander,3808.0,Santander (ETC),919,70.73,70.73,41.46,74.22,59.6,23.72,88.14,73.17,86.46,110.77,57.05,25.21,36.84,3.35,10.0,3.31,2.12,1.69,94.61,5.0,95.48,96.19,93.22,2.04,5.0,1.2,1.69,5.08,5.39,0.0,0.6,,
2015,68682,San Joaquín,68,Santander,3808.0,Santander (ETC),475,96.0,96.0,73.81,99.48,75.97,44.71,102.95,102.38,111.34,111.69,68.24,16.92,0.0,3.39,2.33,1.39,6.16,5.26,90.97,0.0,94.91,82.88,92.11,5.64,0.0,3.7,10.96,2.63,2.48,0.0,0.93,6.16,0.0
2015,68679,San Gil,68,Santander,3808.0,Santander (ETC),8079,128.44,128.33,81.98,122.5,115.68,84.12,146.47,124.17,140.25,155.1,155.46,26.35,14.63,3.38,3.87,1.79,5.31,2.84,90.6,0.0,95.31,84.49,90.33,6.02,0.0,2.89,10.19,6.84,2.04,0.74,1.74,2.72,1.75
2015,68673,San Benito,68,Santander,3808.0,Santander (ETC),844,51.18,51.18,43.24,49.86,53.99,21.77,54.86,67.57,57.64,59.06,34.01,14.31,13.33,0.44,,,,4.55,94.75,0.0,98.5,93.25,77.27,4.81,0.0,1.5,6.75,,0.0,0.0,0.0,0.0,0.0
2015,68669,San Andrés,68,Santander,3808.0,Santander (ETC),1555,108.62,108.62,47.01,95.8,113.04,72.79,124.63,70.15,107.93,156.72,131.25,22.06,13.33,2.44,1.06,2.31,2.57,2.94,88.91,0.0,92.94,82.33,91.18,8.65,0.0,4.76,15.11,5.88,2.38,0.0,2.31,2.87,2.21
2015,68655,Sabana de Torres,68,Santander,3808.0,Santander (ETC),3978,,,112.65,,,66.86,,,,,129.44,28.46,1.96,7.44,11.87,6.98,7.55,5.37,86.43,0.35,89.38,80.64,88.76,6.13,0.35,3.64,11.81,5.87,1.46,0.0,2.11,1.11,0.5
2015,68615,Rionegro,68,Santander,3808.0,Santander (ETC),6025,87.54,87.54,41.99,91.56,72.4,31.11,97.56,75.2,113.8,102.73,59.52,26.49,9.38,3.54,5.45,3.04,4.23,2.39,92.33,0.0,94.98,87.65,92.45,4.13,0.0,1.98,8.12,5.17,1.05,0.26,1.2,1.17,0.4
2015,68575,Puerto Wilches,68,Santander,3808.0,Santander (ETC),7522,96.45,96.45,47.51,99.5,74.47,29.4,110.32,105.73,128.59,111.79,62.16,26.73,31.25,4.58,3.57,3.71,6.57,3.81,93.23,0.43,94.13,90.65,94.11,2.19,0.43,2.16,2.78,2.08,4.13,0.14,3.83,6.4,1.73
2015,68573,Puerto Parra,68,Santander,3808.0,Santander (ETC),2029,70.82,70.82,39.66,78.96,48.36,22.71,79.3,60.34,101.54,73.73,44.54,26.93,16.67,5.22,2.86,4.89,7.0,3.45,85.74,0.95,86.85,79.23,91.38,9.04,0.95,8.27,13.77,5.17,1.14,0.0,0.23,3.38,0.86
2015,68572,Puente Nacional,68,Santander,3808.0,Santander (ETC),2478,132.28,132.28,42.53,95.1,,,145.28,75.57,110.45,192.44,,29.93,7.89,2.18,4.79,1.11,2.66,2.34,92.04,0.0,98.12,87.32,91.22,5.78,0.0,0.77,10.03,6.44,1.22,0.0,0.68,2.12,0.44
2015,68549,Pinchote,68,Santander,3808.0,Santander (ETC),1074,64.9,64.9,43.33,63.11,64.02,41.44,73.46,60.0,70.44,83.0,69.06,25.05,27.27,4.28,,1.58,7.84,6.06,95.59,0.0,98.11,92.16,93.94,0.14,0.0,0.32,0.0,0.0,4.55,0.0,5.05,5.49,3.03
2015,68547,Piedecuesta,68,Santander,4700.0,Piedecuesta,29520,97.81,97.73,65.05,99.7,86.5,50.83,108.25,94.26,115.2,113.19,89.11,26.59,39.24,2.43,3.65,1.57,3.26,2.35,93.64,0.06,96.78,89.64,92.93,3.93,0.06,1.65,7.1,4.72,2.25,0.93,1.34,3.7,1.84
2015,68533,Páramo,68,Santander,3808.0,Santander (ETC),1014,81.46,81.46,53.33,77.9,73.41,53.9,98.03,81.11,86.56,117.52,98.7,30.0,25.0,0.59,2.74,,0.71,0.91,90.76,0.0,97.37,83.99,80.91,8.65,0.0,2.63,15.3,,0.24,0.0,0.53,0.0,0.0
2015,68524,Palmas del Socorro,68,Santander,3808.0,Santander (ETC),447,97.09,97.09,41.03,99.46,80.82,60.26,111.63,94.87,119.57,111.64,101.28,23.46,11.11,1.51,2.7,1.36,2.14,,98.49,0.0,98.64,97.86,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,68522,Palmar,68,Santander,3808.0,Santander (ETC),662,41.39,41.39,16.07,35.74,46.05,28.95,49.09,25.0,40.07,66.98,49.12,17.85,0.0,0.34,,,,2.04,81.72,0.0,88.29,69.83,89.8,,0.0,11.71,,8.16,5.52,0.0,,4.31,4.08
2015,68502,Onzaga,68,Santander,3808.0,Santander (ETC),1159,67.3,67.3,43.69,61.26,59.95,33.87,76.1,61.17,70.39,90.72,69.89,24.57,12.5,1.5,1.59,0.86,2.55,1.15,92.08,1.59,94.81,87.23,90.8,6.42,1.59,4.32,10.21,8.05,1.78,0.0,3.46,0.43,0.0
2015,68500,Oiba,68,Santander,3808.0,Santander (ETC),2738,75.93,75.93,28.28,65.99,76.24,63.93,83.46,55.33,76.42,92.45,100.23,29.53,14.81,1.46,2.96,1.22,1.76,0.82,96.4,0.0,96.78,94.71,98.9,2.14,0.0,2.0,3.53,0.27,1.69,0.0,2.11,2.02,0.55
2015,68498,Ocamonte,68,Santander,3808.0,Santander (ETC),996,81.53,81.53,45.45,93.59,70.25,29.81,88.45,84.09,109.03,84.97,44.1,25.62,5.26,1.86,1.35,1.09,3.83,,93.24,0.0,94.77,87.74,98.44,4.9,0.0,4.14,8.43,1.56,3.26,1.35,3.7,3.83,0.0
2015,68468,Molagavita,68,Santander,3808.0,Santander (ETC),1061,74.18,74.18,26.14,72.47,81.05,39.51,85.39,50.0,79.53,111.37,69.27,23.38,7.41,2.65,,1.48,4.4,2.17,94.57,0.0,97.04,90.57,96.74,2.78,0.0,1.48,5.03,1.09,2.02,0.0,0.89,4.09,0.0
2015,68464,Mogotes,68,Santander,3808.0,Santander (ETC),2437,89.41,89.41,60.45,89.04,76.71,36.95,103.2,92.27,107.88,116.2,70.28,30.71,16.28,1.17,1.97,0.64,1.85,0.84,93.74,0.0,97.19,87.58,93.72,5.08,0.0,2.18,10.57,5.44,3.61,0.49,3.99,4.76,0.84
2015,68444,Matanza,68,Santander,3808.0,Santander (ETC),1082,103.42,103.42,64.89,110.44,87.39,42.54,111.83,90.43,129.33,113.17,76.8,18.19,28.57,1.69,3.7,0.72,2.39,2.83,96.26,0.0,98.92,92.84,94.34,2.05,0.0,0.36,4.77,2.83,0.0,0.0,0.0,0.0,0.0
2015,68432,Málaga,68,Santander,3808.0,Santander (ETC),3572,115.76,115.76,65.32,103.18,121.85,67.33,133.43,90.57,115.0,168.2,131.13,28.57,20.83,1.27,0.39,0.84,1.93,0.9,92.73,1.57,94.35,91.37,90.23,6.01,1.57,4.81,6.7,8.87,4.79,1.57,2.76,8.17,2.11
2015,68425,Macaravita,68,Santander,3808.0,Santander (ETC),435,97.01,97.01,56.76,93.3,104.96,47.44,120.23,81.08,104.47,161.7,100.0,18.0,46.67,1.81,3.33,,4.17,,89.8,0.0,97.33,80.36,89.29,8.39,0.0,2.67,15.48,10.71,1.81,0.0,3.21,1.19,0.0
2015,68418,Los Santos,68,Santander,3808.0,Santander (ETC),2587,95.05,95.05,42.73,95.14,88.08,45.78,109.63,82.27,112.99,123.02,89.78,27.4,23.33,2.8,6.08,2.49,3.19,0.73,95.94,0.0,96.6,95.22,96.72,1.26,0.0,0.91,1.59,2.55,1.06,0.0,1.41,1.02,0.36
2015,68406,Lebríja,68,Santander,3808.0,Santander (ETC),8451,91.63,91.62,51.68,92.94,82.93,40.0,102.13,83.47,108.15,114.13,73.72,28.23,22.81,2.03,2.61,1.68,2.6,1.11,96.38,0.0,97.54,94.88,95.99,1.6,0.0,0.78,2.52,2.9,0.33,0.0,0.31,0.42,0.28
2015,68397,La Paz,68,Santander,3808.0,Santander (ETC),1018,77.01,77.01,56.18,72.94,76.67,39.66,85.07,58.43,82.82,107.27,62.07,23.0,4.35,0.88,,0.85,1.0,1.14,97.22,0.0,98.3,94.98,98.86,1.9,0.0,0.85,4.01,0.0,3.54,0.0,5.68,2.01,2.27
2015,68385,Landázuri,68,Santander,3808.0,Santander (ETC),3549,69.06,69.06,30.57,72.33,56.77,31.99,77.15,54.78,87.37,80.7,56.4,23.14,9.26,1.42,1.2,1.02,1.73,2.52,95.34,0.6,96.33,93.06,95.68,3.24,0.6,2.66,5.2,1.8,0.32,0.0,0.16,0.74,0.0
2015,68377,La Belleza,68,Santander,3808.0,Santander (ETC),1908,66.4,66.4,37.04,66.29,57.74,27.27,74.27,56.79,81.5,83.41,48.18,24.66,17.86,2.42,6.52,1.71,3.05,0.77,95.47,0.0,97.67,92.37,96.92,2.11,0.0,0.62,4.58,2.31,5.66,0.0,5.44,8.28,1.54
2015,68370,Jordán,68,Santander,3808.0,Santander (ETC),225,124.89,124.89,44.44,123.66,,47.37,138.67,83.33,143.01,168.42,94.74,16.67,12.5,1.77,,,2.75,7.69,95.76,0.0,96.99,94.5,92.31,2.47,0.0,3.01,2.75,0.0,5.3,0.0,6.02,4.59,
2015,68368,Jesús María,68,Santander,3808.0,Santander (ETC),698,91.4,91.4,38.98,76.39,95.65,55.37,101.29,74.58,92.36,123.91,92.56,29.56,0.0,0.99,2.27,0.75,1.4,,99.01,0.0,99.25,98.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,68344,Hato,68,Santander,3808.0,Santander (ETC),440,94.32,94.32,47.37,101.65,83.1,34.62,100.68,81.58,114.29,114.08,53.85,20.77,9.09,0.49,,,0.73,3.13,89.95,0.0,94.71,78.83,96.88,9.56,0.0,5.29,20.44,0.0,2.21,0.0,3.37,1.46,0.0
2015,68327,Güepsa,68,Santander,3808.0,Santander (ETC),757,110.83,110.83,28.57,100.0,105.2,88.89,128.67,93.65,116.18,142.4,148.15,29.52,80.0,2.6,1.69,1.11,4.02,3.31,96.96,0.0,98.89,95.98,94.48,0.43,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0
2015,68324,Guavatá,68,Santander,3808.0,Santander (ETC),767,68.58,68.58,30.77,68.87,59.92,28.47,92.7,50.77,83.02,134.41,59.85,22.46,5.56,1.97,3.03,0.38,4.48,,94.61,0.0,99.24,87.56,96.67,3.41,0.0,0.38,7.96,3.33,1.8,0.0,1.14,3.48,0.0
2015,68322,Guapotá,68,Santander,3808.0,Santander (ETC),443,89.39,89.39,37.5,78.49,83.22,56.76,100.23,75.0,98.39,116.78,86.49,22.33,28.57,3.41,6.67,0.55,7.19,1.72,91.46,0.0,99.45,78.42,96.55,5.12,0.0,0.0,14.39,1.72,4.88,3.33,0.55,,3.45
2015,68320,Guadalupe,68,Santander,3808.0,Santander (ETC),1110,87.3,87.3,39.58,81.24,86.23,56.59,101.62,71.88,91.9,115.43,114.84,22.6,18.18,1.75,4.35,0.93,2.63,0.67,96.6,0.0,98.61,94.21,97.33,1.65,0.0,0.46,3.16,2.0,1.84,0.0,0.93,3.95,0.0
2015,68318,Guaca,68,Santander,3808.0,Santander (ETC),1245,84.34,84.34,62.62,87.02,65.11,37.2,96.71,83.18,101.53,104.67,75.85,22.17,13.89,2.01,3.37,1.88,1.89,1.92,94.63,0.0,93.23,95.6,97.12,3.36,0.0,4.89,2.52,0.96,1.63,1.12,2.26,0.94,0.96
2015,68307,Girón,68,Santander,3812.0,Girón,36420,73.03,72.95,53.15,75.76,60.41,33.53,82.85,82.95,90.91,85.77,58.5,24.47,91.8,2.91,4.48,1.89,4.06,2.41,92.79,0.12,95.82,87.96,93.84,4.3,0.12,2.29,7.98,3.75,7.47,4.67,5.48,,3.43
2015,68298,Gambita,68,Santander,3808.0,Santander (ETC),1100,68.91,68.91,51.52,76.99,47.31,13.11,76.64,78.79,94.41,77.34,28.96,23.46,19.05,2.54,2.56,1.37,5.15,,93.65,0.0,93.85,90.99,100.0,3.81,0.0,4.78,3.86,0.0,0.76,0.0,1.37,0.0,0.0
2015,68296,Galán,68,Santander,3808.0,Santander (ETC),472,109.96,109.96,60.47,96.08,100.0,72.22,130.51,109.3,115.2,159.48,125.0,23.17,31.58,2.61,,1.7,5.17,1.23,95.16,0.0,94.89,92.53,98.77,2.23,0.0,3.4,2.3,0.0,0.37,4.26,0.0,0.0,0.0
2015,68276,Floridablanca,68,Santander,3811.0,Floridablanca,47654,90.2,89.89,66.11,91.08,80.1,46.22,97.02,91.78,102.84,102.16,76.7,26.05,91.8,2.72,2.64,2.27,3.42,2.18,89.29,0.47,93.21,83.18,90.16,8.0,0.47,4.52,13.4,7.66,1.27,0.42,1.06,1.93,0.47
2015,68271,Florián,68,Santander,3808.0,Santander (ETC),1475,76.34,76.34,25.98,72.43,73.79,32.95,85.22,49.61,87.11,103.56,64.34,28.61,23.33,0.9,1.59,0.94,1.04,,99.1,0.0,99.06,98.96,100.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,1.87,0.83,0.0
2015,68266,Enciso,68,Santander,3808.0,Santander (ETC),650,106.92,106.92,47.37,101.85,105.71,60.18,126.15,75.44,114.07,156.19,124.78,19.46,20.0,3.53,2.33,2.27,3.28,8.04,89.69,0.0,94.81,84.31,85.71,6.78,0.0,2.92,12.41,6.25,6.11,0.0,3.25,10.95,4.46
2015,68264,Encino,68,Santander,3808.0,Santander (ETC),483,87.78,87.78,56.25,85.78,83.22,40.0,101.66,93.75,95.73,126.17,74.67,13.81,14.29,1.18,2.22,0.99,1.44,,98.82,0.0,99.01,98.56,100.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,2.48,2.16,0.0
2015,68255,El Playón,68,Santander,3808.0,Santander (ETC),2731,106.63,106.63,65.13,107.09,85.27,40.45,116.55,93.28,133.54,123.21,70.91,30.09,4.26,4.0,2.7,1.9,7.58,3.94,88.78,0.45,94.5,77.46,90.94,7.22,0.45,3.6,14.96,5.12,3.69,0.9,1.31,8.81,0.79
